Rank_v3_fixed,player_name,runner_id,season,sprint_speed,speed_capped,accel_0_30,accel_gap,split_15_60,bolts,SB,CS,real_sb_pct,sb_residual,avg_primary_lead,avg_secondary_lead,avg_lead_gain,avg_lead_off,avg_jump_time,SSSI_v1,SSSI_capped,SSSI_composite,SSSI_v3_fixed,rank_fixed,SSSI_v3_opt,rank_opt,sim_attempts,sim_successes,sim_success_rate
404,"Marte, Noelvi",682622,2025,29.0,28.0,1.83,-58.56102003642988,1.77,8,10,3,0.7744594641796779,-0.02717841713672675,13.514444444444443,21.274912280701756,7.760175438596491,12.320350877192984,0.21484795321637426,0.24005482364899655,0.43502812210425756,2.4023146712025736,-0.45735546047755876,404,-0.19166991858083654,328,42,28,0.6666666666666666
405,"McLain, Matt",680574,2023,29.0,28.0,1.76,-11.171171171171167,1.74,9,14,5,0.7475112648014252,-0.05412661651497952,12.55792,19.373759999999997,6.81608,11.217360000000001,0.2784,-0.6585138631702576,-0.46354056471499666,-1.545834460108671,-0.4628488417528044,405,-0.47820816642795777,422,29,15,0.5172413793103449
406,"Rocchio, Brayan",677587,2024,26.8,26.8,1.81,15.00938086303941,1.86,0,10,6,0.6638223978682953,-0.1188298229335194,12.870780780780782,18.46177177177177,5.5909609609609605,11.79963963963964,0.29656156156156155,0.27691462088326646,0.41964288331675226,-0.3061345790494012,-0.47414081997662044,406,-0.0666517545023863,274,256,96,0.375
407,"Perdomo, Geraldo",672695,2026,26.8,26.8,1.88,-26.03305785123967,1.87,0,8,3,0.7462668972021377,-0.036385323599677055,13.160648148148148,18.88462962962963,5.724537037037037,12.098703703703704,0.27136574074074077,0.4040493091395553,0.5467775715730411,0.840902561918252,-0.4747829598615719,407,0.114917673127125,200,128,56,0.4375
408,"Robert Jr., Luis",673357,2024,28.8,28.0,1.77,-16.510318949343343,1.74,15,23,6,0.792360892801006,-0.00582709245473767,12.043603603603604,18.43018018018018,6.386936936936937,10.978468468468467,0.30527027027027026,-0.8759198816374325,-0.8719892266505214,-2.9324385154969446,-0.4760480314328086,408,-0.4728831481468921,421,8,5,0.625
409,"Marsee, Jakob",805300,2026,27.9,27.9,1.74,21.212121212121218,1.75,0,14,7,0.6900103982782386,-0.0969197738388845,12.303391304347826,18.073217391304347,5.769478260869565,11.17886956521739,0.3052782608695652,-0.6039111894820723,-1.2889037599252315,-3.0753427239282964,-0.48232683189145414,409,-0.5181249877797945,432,13,8,0.6153846153846154
410,"Mullins, Cedric",656775,2026,27.4,27.4,1.72,42.837465564738295,1.75,0,10,5,0.6970135177617102,-0.08667918583804501,11.979685039370079,16.778582677165357,4.799212598425197,10.546062992125984,0.35340944881889763,-1.0497814948237858,-1.3585373230502875,-5.177441641298805,-0.4862420573435146,410,-0.49311536436445463,427,8,6,0.75
411,"India, Jonathan",663697,2024,28.0,28.0,1.85,-43.99624765478424,1.81,4,13,2,0.8470135177617102,0.05917726290266745,12.298527918781726,18.491370558375635,6.192893401015229,11.241522842639593,0.29833502538071066,-0.2964355567709555,-1.0566754756574475,-2.5890962281888275,-0.4903096747245736,411,-0.3295430839581805,371,16,10,0.625
412,"Walker, Jordan",691023,2023,28.5,28.0,1.75,5.2252252252252305,1.75,4,7,4,0.6837668972021377,-0.10989271655872923,12.498785714285713,19.270357142857144,6.771357142857143,11.346785714285714,0.2769857142857143,-0.2234734584770262,-0.5061067686926416,-1.3770308906146005,-0.49773271464080227,412,-0.5384906735719333,438,19,16,0.8421052631578947
413,"Kiner-Falefa, Isiah",643396,2024,27.8,27.8,1.83,-27.298311444652896,1.82,0,11,2,0.8300150197352335,0.04390473401388084,12.149567901234567,17.847037037037037,5.697901234567901,11.04358024691358,0.3215432098765432,-0.5765152625977339,-1.186260484597563,-3.552044972895159,-0.49909304531946974,413,-0.3364864749008063,375,8,6,0.75
414,"Wiemer, Joey",686894,2023,28.9,28.0,1.79,-27.02702702702703,1.77,0,11,4,0.7470135177617101,-0.052856317351289706,12.665394736842106,19.93375,7.268026315789474,11.460921052631578,0.26126973684210525,-0.13284025927330556,-0.03338828255222115,-0.3672174217897422,-0.5021106869380444,414,-0.4390227039561738,411,30,15,0.5
415,"Steer, Spencer",668715,2023,28.4,28.0,1.82,-35.67567567567567,1.82,0,15,3,0.8234900154449655,0.03116746615676036,12.275705128205129,18.58878205128205,6.313846153846154,11.171602564102564,0.2978076923076923,-0.5634007490273647,-0.9415553809771566,-2.55686478716054,-0.5052731365412849,415,-0.38974645095509614,395,15,8,0.5333333333333333
416,"Altuve, Jose",514888,2025,26.9,26.9,1.8,14.663023679417115,1.79,20,10,6,0.6638223978682953,-0.11878774586780505,13.075185185185184,18.36469135802469,5.289074074074074,11.853765432098765,0.29021604938271606,-0.10593581232418248,-0.03845489833402649,-0.5363698138627058,-0.5068327376078131,416,-0.09414919713549869,287,12,1,0.08333333333333333
417,"Duran, Ezequiel",677649,2023,29.1,28.0,1.78,-23.333333333333343,1.75,17,8,4,0.7023688444255414,-0.10112327944041644,12.950602409638556,20.507831325301208,7.557469879518072,11.837409638554217,0.23915662650602412,-0.04839706483258188,0.24209755535685584,0.9593897568818133,-0.5205241389092644,417,-0.4266488351689348,409,44,31,0.7045454545454546
418,"Tovar, Ezequiel",678662,2023,28.1,28.0,1.8,-16.036036036036045,1.79,1,11,5,0.711441445487343,-0.0773870884597676,12.906206896551724,19.52993103448276,6.623379310344827,11.828206896551723,0.26107586206896555,0.017769874137105998,-0.6469487230152092,-0.47353030564052134,-0.5213837467800236,418,-0.3933230563490487,397,17,12,0.7058823529411765
419,"Burleson, Alec",676475,2024,25.5,25.5,1.88,0.656660412757974,1.92,0,9,4,0.7189039086241223,-0.0721391815314999,13.213636363636363,17.504405594405593,4.29062937062937,12.068671328671329,0.31469930069930074,0.28106560401398895,1.4020093962107851,0.6047161394390206,-0.5216318119316685,419,0.4439840221499833,68,6,0,0.0
420,"Caballero, José",676609,2026,28.2,28.0,1.79,-18.457300275482098,1.78,0,13,6,0.7058445981347585,-0.08406241124656777,12.8355,19.6858,6.8502,11.9003,0.25888,0.1381313550461485,-0.4310659203719934,-0.10578059130471618,-0.5306570889906501,420,-0.39190541653590727,396,17,13,0.7647058823529411
421,"Gordon, Nick",624503,2024,27.7,27.7,1.75,23.82739212007504,1.79,0,5,5,0.5960180236822802,-0.18935857198944983,12.886666666666667,19.484537037037036,6.5979629629629635,11.844351851851853,0.2685462962962963,0.37566445645117585,-0.15883341710532084,-0.14439381027764395,-0.5343620165168668,421,-0.45579140900002874,419,22,15,0.6818181818181818
422,"Wong, Connor",657136,2023,28.3,28.0,1.79,-13.333333333333329,1.79,0,8,2,0.7960180236822801,0.004946342520588565,12.104156626506024,17.86590361445783,5.7619277108433735,10.800783132530121,0.3181325301204819,-0.9931829191706699,-1.4668588728546352,-4.082188220349346,-0.53751177247784,422,-0.5189644832602514,434,9,4,0.4444444444444444
423,"Rafaela, Ceddanne",678882,2024,28.8,28.0,1.77,-16.510318949343343,1.75,2,19,10,0.6747138339774766,-0.123474151278267,12.945853658536587,20.581512195121952,7.6355609756097556,11.894829268292684,0.2476439024390244,0.3124922395238937,0.31642289451080485,0.9065650602534046,-0.5390654081236633,423,-0.4545280450255681,418,29,18,0.6206896551724138
424,"Siri, Jose",642350,2023,29.7,28.0,1.79,-35.225225225225216,1.72,31,12,3,0.7970135177617101,-0.01941418467068612,12.243025210084035,19.672100840336135,7.429579831932773,10.881428571428572,0.2745126050420168,-0.7432478501714647,0.12037470042302278,-1.3273427985985626,-0.5416915138101754,424,-0.5412320017280057,439,17,15,0.8823529411764706
425,"Abrams, CJ",682928,2024,28.5,28.0,1.72,13.41463414634147,1.73,7,31,12,0.7279222990673793,-0.06573731469348765,11.851225806451612,17.937032258064516,6.085419354838709,10.49916129032258,0.3317548387096774,-0.8763335319625238,-1.1589668421781392,-4.51717777130726,-0.55926585987129,425,-0.6956891578397351,463,11,7,0.6363636363636364
426,"Kiner-Falefa, Isiah",643396,2023,27.7,27.7,1.82,-16.66666666666667,1.81,0,14,5,0.7475112648014252,-0.03786533087030486,12.507608695652173,18.312173913043477,5.8047826086956515,11.472463768115942,0.2878478260869565,-0.3792666661950286,-0.9137645397515253,-1.8760039838323528,-0.563427861144297,426,-0.34104522057375486,376,17,9,0.5294117647058824
427,"Lopez, Otto",672640,2025,28.5,28.0,1.79,-24.86338797814207,1.78,1,15,6,0.7284719367397771,-0.06518767702108985,12.682780269058295,19.681300448430495,6.998520179372198,11.598340807174887,0.269372197309417,-0.0072648178350820936,-0.2898981280506975,-0.6320878377818971,-0.5693743910570983,427,-0.45192244402591436,417,26,17,0.6538461538461539
428,"Antonacci, Sam",803011,2026,28.3,28.0,1.73,13.636363636363626,1.76,0,7,4,0.6837668972021377,-0.1073047839595539,12.062842105263158,18.33536842105263,6.2722105263157895,10.954105263157896,0.3042,-0.5075072759463674,-0.9811832296303327,-3.049026726664712,-0.5798883580745685,428,-0.6556650845278007,457,11,6,0.5454545454545454
429,"Melendez, MJ",669004,2023,27.6,27.6,1.79,7.117117117117118,1.82,0,6,4,0.6626846903489468,-0.12204441161930968,12.881209677419355,18.779193548387095,5.897258064516129,11.62741935483871,0.2798225806451613,-0.19572929703333042,-0.6549798221464972,-1.2106800961161786,-0.5871818602112895,429,-0.398684484360609,400,16,7,0.4375
430,"Merrifield, Whit",593160,2024,29.0,28.0,1.83,-57.129455909943715,1.78,1,17,3,0.8376108142093682,0.03597293289296355,12.433726708074534,19.352111801242238,6.918695652173914,11.228571428571428,0.27637888198757765,-0.5608466061839391,-0.3658733077286781,-1.3838386973707664,-0.587598763136361,430,-0.40426761426895513,402,17,9,0.5294117647058824
431,"Neto, Zach",687263,2024,28.2,28.0,1.82,-32.176360225140705,1.8,1,30,10,0.7542282301163157,-0.03567877926501062,12.814647887323943,19.338967136150234,6.524413145539906,11.66,0.2738450704225352,-0.17194520504228625,-0.7411424804604282,-1.107379604147937,-0.5973722417097339,431,-0.40627948281002607,403,28,16,0.5714285714285714
432,"Garcia, Maikel",672580,2025,27.9,27.9,1.79,-7.194899817850633,1.77,0,23,9,0.7281154150063298,-0.058814757110793314,12.464008438818565,18.42565400843882,5.961898734177216,11.245021097046415,0.29973839662447255,-0.420769734764067,-1.105762305207226,-2.6674116142028437,-0.5982041952117781,432,-0.4989397930568241,428,22,7,0.3181818181818182
433,"Chapman, Matt",656305,2025,28.1,28.0,1.81,-24.954462659380688,1.8,0,9,4,0.7189039086241223,-0.06992462532298827,12.798011363636363,19.496875,6.6992045454545455,11.711647727272727,0.2640568181818182,0.08993861805307109,-0.574779979099244,-0.6330995555891491,-0.605164338316726,433,-0.44370305045495784,413,25,19,0.76
434,"Pages, Andy",681624,2025,28.1,28.0,1.82,-30.874316939890704,1.81,0,14,7,0.6900103982782386,-0.09881813566887199,13.283795620437957,20.253576642335766,6.969489051094891,12.252189781021897,0.23352554744525547,0.3471892977744884,-0.31752929937782676,1.1037835817976764,-0.6117015193330932,434,-0.36223521245899376,382,26,18,0.6923076923076923
435,"Bader, Harrison",664056,2024,28.2,28.0,1.77,-1.9699812382739168,1.76,0,17,8,0.6980090118411402,-0.09189799754018613,12.267802197802197,18.660164835164835,6.391538461538461,11.150604395604397,0.29164285714285715,-0.2984123241846048,-0.8676095996027466,-2.3622260464531144,-0.6204220754276841,435,-0.606112342571528,451,21,14,0.6666666666666666
436,"Rocchio, Brayan",677587,2025,27.0,27.0,1.82,-0.910746812386158,1.83,0,8,4,0.7023688444255414,-0.08028541859099247,12.662133757961783,18.011974522292995,5.349617834394905,11.448343949044586,0.3102993630573248,-0.14383295224103754,-0.15159938669421424,-1.6910252983993028,-0.6259925558063305,436,-0.21467206064159622,341,104,32,0.3076923076923077
437,"Tatis Jr., Fernando",665487,2025,28.6,28.0,1.8,-33.06010928961749,1.76,17,32,7,0.8168243262553229,0.02174145167564545,12.147732558139534,18.313662790697673,6.166337209302325,10.721802325581395,0.3100872093023256,-0.8948390698542373,-1.081951058335676,-3.6103441882861174,-0.6278405704701197,437,-0.5515680001693015,444,15,7,0.4666666666666667
438,"Bogaerts, Xander",593428,2024,27.4,27.4,1.83,-14.446529080675418,1.82,0,13,3,0.8066795407254383,0.02298683712568317,12.077807486631016,16.82534759358289,4.747860962566845,10.734064171122995,0.3422085561497326,-1.0986568204665588,-1.4074126486930605,-4.697590468403106,-0.6338218755083612,438,-0.35944626438090604,381,3,1,0.3333333333333333
439,"Nootbaar, Lars",663457,2024,27.0,27.0,1.81,10.131332082551602,1.82,0,7,3,0.7293513570156135,-0.05330290600092036,12.297597402597402,16.85331168831169,4.555649350649351,10.83155844155844,0.341512987012987,-0.899514198700317,-0.9072806331534937,-4.047200072176478,-0.6550578962103419,439,-0.3248384297438295,367,7,2,0.2857142857142857
440,"Torres, Gleyber",650402,2023,26.4,26.4,1.87,-8.828828828828822,1.87,0,13,6,0.7058445981347585,-0.07783789439140021,13.009194630872482,17.93026845637584,4.920805369127517,11.759664429530202,0.30400671140939595,0.021160971733623413,0.4648786279404371,-0.4960526711694788,-0.6595336221813113,440,0.03341444755650119,229,5,1,0.2
441,"McCormick, Chas",676801,2024,28.7,28.0,1.78,-19.793621013133205,1.77,0,8,2,0.7960180236822801,-0.0005743080623564767,11.512784810126583,17.56025316455696,6.0474683544303796,10.431139240506328,0.32806329113924054,-1.1034970793207242,-1.1950877460679896,-4.556895297381153,-0.6701629018143428,441,-0.6655411456088056,458,5,3,0.6
442,"Volpe, Anthony",683011,2025,28.3,28.0,1.77,-4.007285974499084,1.77,1,18,8,0.7077506566204582,-0.08332102454123336,12.58860606060606,18.54030303030303,5.9514545454545456,11.267818181818182,0.2997393939393939,-0.812795564321518,-1.2864715180054833,-2.8169522971160394,-0.6735782043754956,442,-0.5878860831783208,448,25,13,0.52
443,"Ortiz, Joey",687401,2024,28.7,28.0,1.77,-14.25891181988743,1.76,7,11,6,0.679103197965191,-0.11748913377944559,12.577452229299364,19.51624203821656,6.938598726114649,11.498662420382166,0.2650891719745223,-0.2553393453320021,-0.34693001207926755,-0.7216946172625877,-0.6831597240989484,443,-0.5883955317231029,450,26,16,0.6153846153846154
444,"Frazier, Adam",624428,2025,26.6,26.6,1.78,35.06375227686703,1.84,0,8,6,0.6284352818544318,-0.1545596821172578,12.602331606217616,17.185129533678758,4.58279792746114,11.17181347150259,0.33137305699481867,-0.4915895103456349,-0.19836655102548661,-2.6269499883455585,-0.6922071600690093,444,-0.2770199552891165,358,14,4,0.2857142857142857
445,"Turang, Brice",668930,2025,28.9,28.0,1.72,7.377049180327873,1.72,26,24,8,0.7551424420333569,-0.04472739307964291,11.35349344978166,17.096069868995635,5.7429694323144105,10.042532751091704,0.35296069868995633,-1.5843549103196726,-1.4849029335985882,-5.981898697305525,-0.701711549523427,445,-0.8260959974642517,475,22,12,0.5454545454545454
446,"Pérez, Wenceel",672761,2024,28.2,28.0,1.76,3.846153846153854,1.76,1,9,5,0.6810668608018001,-0.10884014857952617,12.362695652173914,18.324434782608694,5.960869565217391,11.102347826086957,0.2991695652173913,-0.7083132397068974,-1.2775105151250394,-3.0205888048608958,-0.7121406239889433,446,-0.6740063616879208,462,136,72,0.5294117647058824
447,"Herrera, Iván",671056,2025,26.3,26.3,1.84,3.0965391621129363,1.87,0,8,2,0.7960180236822801,0.011862472359663978,11.685984848484848,15.294242424242423,3.608560606060606,10.316287878787879,0.3871818181818182,-1.132282594327246,-0.6133175896771026,-5.56519769349654,-0.7129130938713937,447,-0.15952652825111524,315,1,0,0.0
448,"McCutchen, Andrew",457705,2023,28.4,28.0,1.81,-29.639639639639633,1.8,2,11,3,0.786330018696537,-0.005992530591668155,12.321185185185184,18.1217037037037,5.801111111111111,10.993481481481481,0.30806666666666666,-1.0514103667007304,-1.4295649986505226,-3.53725184028688,-0.7175614335324126,448,-0.5615276144360447,445,14,9,0.6428571428571429
449,"Bruján, Vidal",660644,2024,27.5,27.5,1.75,30.112570356472787,1.77,0,5,6,0.5587668972021377,-0.22540090740879404,12.870578512396694,18.867190082644626,5.997272727272727,11.829586776859506,0.28265289256198345,-0.005016281216329799,-0.38901945788616393,-0.7367004564691559,-0.7214018246353995,449,-0.5188175341866197,433,15,7,0.4666666666666667
450,"Moniak, Mickey",666160,2024,28.6,28.0,1.74,3.0956848030018733,1.74,3,8,4,0.7023688444255414,-0.09271403015413604,12.08329268292683,18.156524390243902,6.073597560975609,10.70530487804878,0.3155182926829268,-0.983106569734229,-1.1702185582156677,-3.852824205735637,-0.7293082620878663,450,-0.7510183169539619,470,15,8,0.5333333333333333
451,"Allen, Nick",669397,2025,27.4,27.4,1.8,1.9125683060109253,1.83,0,8,7,0.5970135177617102,-0.186679185838045,13.100075187969924,19.467142857142857,6.366992481203007,12.082781954887219,0.26229323308270674,0.44239594073673966,0.133640112510238,0.6258806303150364,-0.7368572848313513,451,-0.3850381110728847,391,14,6,0.42857142857142855
452,"Peña, Jeremy",665161,2023,29.4,28.0,1.76,-16.036036036036037,1.73,62,13,9,0.6274174205642298,-0.18215460902727876,12.99491620111732,20.691396648044694,7.69659217877095,11.812681564245809,0.22835195530726257,-0.20254757199236983,0.3745110133995909,1.3198537124334355,-0.7418787642659692,452,-0.628916300648173,453,42,31,0.7380952380952381
453,"Alexander, Blaze",677942,2025,28.8,28.0,1.78,-23.132969034608372,1.75,4,4,6,0.5293513570156135,-0.2688366282401301,13.906415094339621,22.84867924528302,8.94245283018868,12.924999999999999,0.17708490566037738,1.5563623500813042,1.5602930050682153,5.2702131217871315,-0.7430230890108606,453,-0.5025424386468345,430,37,23,0.6216216216216216
454,"Mitchell, Garrett",669003,2024,29.5,28.0,1.68,4.127579737335836,1.69,18,11,4,0.7470135177617101,-0.06475753976394638,11.56639534883721,17.72081395348837,6.154651162790697,9.761511627906977,0.3406511627906977,-1.76565348024027,-1.0930735731141323,-5.6762233075051896,-0.7754885842098985,454,-0.945157523546978,484,6,6,1.0
455,"Olivares, Edward",658668,2023,28.6,28.0,1.78,-13.78378378378379,1.76,3,11,5,0.711441445487343,-0.08364142909233441,12.355581395348837,18.481162790697677,6.125891472868217,11.081705426356589,0.2972325581395349,-0.9333344070725412,-1.12044639555398,-2.844819701028943,-0.7829551387352217,455,-0.6738674688343511,461,16,11,0.6875
456,"Arozarena, Randy",668227,2024,28.1,28.0,1.77,0.6566604127579723,1.76,4,20,10,0.684007724435263,-0.10482080951184758,12.530138888888889,18.189444444444447,5.659861111111111,11.088194444444445,0.30219444444444443,-0.8992849569920308,-1.564003554144346,-3.39976507613892,-0.784116576364013,456,-0.6983267585772595,464,19,10,0.5263157894736842
457,"Gurriel Jr., Lourdes",666971,2025,27.1,27.1,1.86,-25.227686703096545,1.84,0,10,4,0.7336984397491686,-0.04908613889394786,12.659202127659574,17.99909574468085,5.340212765957447,11.447393617021277,0.311218085106383,-0.2483058054092131,-0.33131958830572217,-1.8943139465982846,-0.7862906376284424,457,-0.26766926761250043,353,11,5,0.45454545454545453
458,"Walls, Taylor",670764,2025,28.2,28.0,1.8,-21.857923497267755,1.78,0,14,6,0.7176108142093682,-0.07229619517195807,12.447851239669422,18.643677685950415,6.195702479338842,11.185206611570248,0.29485537190082645,-0.48480458302092955,-1.0540018584390713,-2.5791383652507713,-0.7979831145105486,458,-0.6419619157291996,455,232,128,0.5517241379310345
459,"Realmuto, J.T.",592663,2023,28.6,28.0,1.8,-27.20720720720721,1.78,1,16,5,0.7669334752013156,-0.028149399378361806,12.112666666666666,18.05848484848485,5.946060606060606,10.81709090909091,0.31635151515151516,-1.1044933590500086,-1.2916053475314473,-3.841452634346561,-0.8082015797614944,459,-0.6697579364019224,459,14,6,0.42857142857142855
460,"Neto, Zach",687263,2025,28.1,28.0,1.83,-36.97632058287796,1.8,0,26,9,0.7485067588808552,-0.04032177506625545,12.315238095238096,18.487559523809523,6.17202380952381,11.31827380952381,0.29238690476190476,-0.41182008370054835,-1.0765386808528636,-2.359771443776066,-0.8150952515086679,460,-0.5756013736072587,447,23,11,0.4782608695652174
461,"Young, Jacob",696285,2024,29.7,28.0,1.78,-31.050656660412756,1.72,74,33,10,0.7695889657340459,-0.04683873669835037,11.753904761904762,18.511857142857146,6.758095238095239,10.539,0.3004,-1.3823517003086305,-0.5187291497141432,-3.0624461973856794,-0.8167190439702359,461,-0.7631882179707634,471,36,18,0.5
462,"Beck, Jordan",687597,2025,28.7,28.0,1.79,-28.597449908925313,1.77,1,19,8,0.7168834486010689,-0.07970888314356772,12.394026845637583,19.081476510067112,6.68765100671141,11.25234899328859,0.29363087248322145,-0.4941857092331756,-0.5857763759804411,-1.9893639659702556,-0.8257486435499556,462,-0.6527812450113442,456,18,11,0.6111111111111112
463,"Chourio, Jackson",694192,2025,29.2,28.0,1.76,-16.575591985428048,1.72,63,21,7,0.7557657683404304,-0.04966679442122923,11.48,17.840287356321838,6.360057471264368,10.270057471264368,0.3355,-1.2835884360960157,-0.8975724941724046,-4.660036481234529,-0.8395254967036258,463,-0.8397333373305302,478,21,13,0.6190476190476191
464,"Adames, Willy",642715,2025,28.0,28.0,1.82,-28.051001821493628,1.81,0,12,4,0.7590604931063906,-0.028775761752652174,12.193095238095237,17.919761904761902,5.726111111111111,11.012142857142857,0.3222857142857143,-0.7407083835660608,-1.5009483024525527,-3.927744754436933,-0.8397908134748863,464,-0.6398842053885381,454,6,4,0.6666666666666666
465,"Gonzalez, Romy",663853,2025,28.3,28.0,1.77,-4.007285974499084,1.74,3,6,5,0.6212668972021377,-0.1698047839595539,12.501680672268908,19.275126050420166,6.772689075630253,11.367899159663866,0.2847983193277311,-0.031163111518185918,-0.5048390652021512,-1.5362373224088421,-0.8786404515398238,465,-0.7691776945783602,472,18,8,0.4444444444444444
466,"Abrams, CJ",682928,2026,28.4,28.0,1.73,11.432506887052341,1.74,5,8,4,0.7023688444255414,-0.08995370486266374,11.681176470588236,16.859901960784313,5.178333333333334,10.201862745098039,0.3456470588235294,-1.6441561708642536,-2.0223108028140455,-6.1240300084297346,-0.8903566028864689,466,-0.9207012863548598,483,10,4,0.4
467,"Clement, Ernie",676391,2025,28.6,28.0,1.78,-19.672131147540988,1.76,10,6,5,0.6212668972021377,-0.17381597737753973,12.800240384615384,19.995432692307695,7.195240384615384,11.707692307692307,0.25659134615384616,0.08444770276236857,-0.10266428571907016,0.014553322407146463,-0.9025969225878099,467,-0.7069819805430906,465,37,23,0.6216216216216216
468,"Sanoja, Javier",691594,2025,28.0,28.0,1.82,-28.051001821493628,1.77,7,6,5,0.6212668972021377,-0.16656935765690506,13.108875000000001,20.235187500000002,7.1261875,12.080875,0.2501875,0.5918526592886688,-0.16838725959782302,0.6146646881455584,-0.9119683526620498,468,-0.617020327354465,452,20,16,0.8
469,"Fitzgerald, Tyler",666149,2025,29.6,28.0,1.77,-27.140255009107477,1.74,21,9,4,0.7189039086241223,-0.09515237318182945,11.750884353741498,18.750884353741498,7.0004081632653055,10.561224489795919,0.29722448979591837,-1.0562024165401447,-0.28810118767983045,-2.7244404824553747,-0.9339202750636603,469,-0.8720911086424752,479,20,12,0.6
470,"Freeman, Tyler",671289,2025,28.5,28.0,1.77,-10.10928961748634,1.76,1,18,9,0.6856334486010689,-0.10802616515979802,12.20938775510204,18.093673469387756,5.884489795918367,10.847857142857142,0.3064183673469388,-1.0675737419254396,-1.3502070521410552,-3.617196435688389,-0.9339660908307112,470,-0.8183796844345679,473,27,8,0.2962962962962963
471,"Tovar, Ezequiel",678662,2024,28.1,28.0,1.81,-22.701688555347083,1.79,0,6,5,0.6212668972021377,-0.16756163674497293,12.89849162011173,19.772346368715084,6.873854748603352,11.893575418994413,0.26172067039106145,0.2561667315258383,-0.4085518656264769,-0.1613202366629502,-0.9437361842755064,471,-0.6724678471611152,460,27,15,0.5555555555555556
472,"Donovan, Brendan",680977,2024,27.0,27.0,1.79,21.76360225140713,1.83,0,5,5,0.5960180236822802,-0.18663623933425366,12.640642201834861,17.491926605504585,4.851284403669724,11.195229357798166,0.32171559633027524,-0.6181354413098834,-0.6259018757630601,-2.78836686197084,-0.9538963793835935,472,-0.5431256350205868,441,11,5,0.45454545454545453
473,"Siri, Jose",642350,2024,29.9,28.0,1.78,-32.5515947467167,1.72,36,14,7,0.6900103982782386,-0.1314187344454918,12.140925925925925,19.666388888888886,7.525277777777778,10.992314814814815,0.27366666666666667,-0.8432073530866914,0.21145784097614595,-1.064032689410611,-0.9618171733345806,473,-0.8372149658171888,477,18,13,0.7222222222222222
474,"Taylor, Chris",621035,2023,28.3,28.0,1.84,-44.864864864864856,1.81,0,16,3,0.8308445981347585,0.03977291697306695,11.836304347826088,17.00608695652174,5.169492753623189,10.307608695652174,0.3422173913043478,-1.557049112959885,-2.03072506664385,-5.90462580764698,-0.9641643058620427,474,-0.7506843059060602,469,7,3,0.42857142857142855
475,"Adell, Jo",666176,2024,28.8,28.0,1.76,-10.694183864915573,1.76,11,15,10,0.6313423451744735,-0.16684564008127012,12.599338235294118,19.17889705882353,6.579485294117647,11.26610294117647,0.2787279411764706,-0.6926567099412677,-0.6887260549543566,-1.7122748459391717,-0.9703426628230181,475,-0.8208313360292672,474,18,9,0.5
476,"Hayes, Ke'Bryan",663647,2023,27.1,27.1,1.84,-9.81981981981982,1.82,0,10,6,0.6638223978682953,-0.11896218077482112,12.901739130434782,17.696024844720498,4.794534161490683,11.298757763975155,0.3193913043478261,-0.7676703600881307,-0.8506841429846398,-2.815157144076958,-1.0261841119833883,476,-0.4874716259242474,425,8,4,0.5
477,"Moore, Dylan",664238,2025,27.7,27.7,1.83,-25.774134790528237,1.83,0,14,5,0.7475112648014252,-0.03786533087030486,11.935390625,16.889921875,4.954765625,10.5959375,0.3412734375,-1.1882936073154535,-1.7227914808719502,-5.179299150044686,-1.039953257293004,477,-0.7284072645016526,466,7,2,0.2857142857142857
478,"Neto, Zach",687263,2026,27.5,27.5,1.86,-38.705234159779614,1.83,0,7,5,0.6435453150137767,-0.14062248959715506,13.092539682539684,19.284761904761904,6.192380952380953,11.866269841269842,0.263484126984127,0.18068331487934142,-0.20331986179049272,-0.036192737720282586,-1.0762165850686833,478,-0.5352482219802729,437,13,5,0.38461538461538464
479,"Merrifield, Whit",593160,2023,28.8,28.0,1.85,-61.08108108108108,1.79,2,26,10,0.730250496469127,-0.06793748878661665,12.424465408805032,19.36069182389937,6.935849056603773,11.251132075471698,0.28030817610062897,-0.353477740320179,-0.34954708533326784,-1.431882135580357,-1.0846856853435913,479,-0.7398330533071973,467,19,13,0.6842105263157895
480,"Tatis Jr., Fernando",665487,2026,28.8,28.0,1.8,-38.56749311294765,1.76,6,14,6,0.7176108142093682,-0.0805771710463754,11.637627118644067,18.2985593220339,6.66177966101695,10.656610169491525,0.31722881355932203,-0.6143307926936854,-0.6104001377067743,-3.401093459298187,-1.0876494601367104,480,-0.894611144423751,481,10,5,0.5
481,"Thomas, Lane",657041,2024,29.3,28.0,1.79,-33.95872420262665,1.74,32,32,14,0.7047111834359648,-0.1027480145675449,12.171513157894736,18.673881578947366,6.501578947368421,10.757302631578947,0.29683552631578947,-1.2444128175202276,-0.7628755538624399,-2.9214980834609006,-1.0892229902302832,481,-0.8967181516829892,482,23,9,0.391304347826087
482,"Vierling, Matt",663837,2023,29.1,28.0,1.81,-43.60360360360361,1.76,8,6,6,0.5847217856020119,-0.21877033826394587,13.10334928229665,21.285215311004784,8.181913875598086,12.158612440191389,0.22469377990430622,0.5459346082278623,0.8364292284173,2.343768260664579,-1.09406107895933,482,-0.7473172559960481,468,45,33,0.7333333333333333
